Date and time;S.1 Cap Volt;S.1 Val1;S.1 Val2;S.1 Val3;S.2 Cap Volt;S.2 Val1;S.2 Val2;S.2 Val3;S.3 Cap Volt;S.3 Val1;S.3 Val2;S.3 Val3;S.4 Cap Volt;S.4 Val1;S.4 Val2;S.4 Val3
31/05/2022 01:25:14;2550;0;0;0;2375;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:26:43;2550;0;0;0;2375;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:28:12;2550;0;0;0;2375;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:29:41;2550;0;0;0;2375;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:31:10;2550;0;0;0;2375;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:32:39;2550;0;0;0;2350;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:34:08;2550;0;0;0;2350;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:35:37;2550;0;0;0;2350;0;0;0;2525;0;0;0;2400;0;0;0
31/05/2022 01:37:05;2550;0;0;0;2350;0;0;0;2525;0;0;0;2375;0;0;0
31/05/2022 01:38:34;2550;0;0;0;2350;0;0;0;2525;0;0;0;2375;0;0;0
31/05/2022 01:40:03;2550;0;0;0;2350;0;0;0;2525;0;0;0;2375;0;0;0
31/05/2022 01:41:32;2550;0;0;0;2350;0;0;0;2525;0;0;0;2375;0;0;0
31/05/2022 01:43:01;2550;0;0;0;2325;0;0;0;2500;0;0;0;2375;0;0;0
31/05/2022 01:44:30;2525;0;0;0;2325;0;0;0;2525;0;0;0;2375;0;0;0
31/05/2022 01:45:59;2525;0;0;0;2325;0;0;0;2500;0;0;0;2375;0;0;0
31/05/2022 01:47:28;2525;0;0;0;2325;0;0;0;2500;0;0;0;2375;0;0;0
31/05/2022 01:48:57;2525;0;0;0;2325;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 01:50:26;2525;0;0;0;2325;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 01:51:55;2525;0;0;0;2325;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 01:53:24;2525;0;0;0;2325;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 01:54:53;2525;0;0;0;2300;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 01:56:22;2525;0;0;0;2300;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 01:57:51;2525;0;0;0;2300;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 01:59:21;2525;0;0;0;2300;0;0;0;2500;0;0;0;2350;0;0;0
31/05/2022 02:00:49;2525;0;0;0;2300;0;0;0;2500;0;0;0;2325;0;0;0
31/05/2022 02:02:18;2525;0;0;0;2300;0;0;0;2500;0;0;0;2325;0;0;0
31/05/2022 02:03:47;2525;0;0;0;2300;0;0;0;2500;0;0;0;2325;0;0;0
31/05/2022 02:05:16;2525;0;0;0;2300;0;0;0;2500;0;0;0;2325;0;0;0
31/05/2022 02:06:45;2525;0;0;0;2300;0;0;0;2500;0;0;0;2325;0;0;0
31/05/2022 02:08:14;2525;0;0;0;2275;0;0;0;2500;0;0;0;2325;0;0;0
31/05/2022 02:09:43;2525;0;0;0;2275;0;0;0;2500;0;0;0;2325;0;0;0
31/05/2022 02:11:12;2525;0;0;0;2275;0;0;0;2500;0;0;0;2300;0;0;0
31/05/2022 02:12:41;2525;0;0;0;2275;0;0;0;2500;0;0;0;2300;0;0;0
31/05/2022 02:14:10;2525;0;0;0;2275;0;0;0;2500;0;0;0;2300;0;0;0
31/05/2022 02:15:39;2525;0;0;0;2275;0;0;0;2475;0;0;0;2300;0;0;0
31/05/2022 02:17:08;2525;0;0;0;2275;0;0;0;2475;0;0;0;2300;0;0;0
31/05/2022 02:18:37;2525;0;0;0;2250;0;0;0;2475;0;0;0;2300;0;0;0
31/05/2022 02:20:06;2525;0;0;0;2250;0;0;0;2475;0;0;0;2300;0;0;0
31/05/2022 02:21:35;2525;0;0;0;2250;0;0;0;2475;0;0;0;2300;0;0;0
31/05/2022 02:23:04;2525;0;0;0;2250;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:24:33;2525;0;0;0;2250;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:26:02;2500;0;0;0;2250;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:27:31;2525;0;0;0;2250;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:29:00;2525;0;0;0;2225;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:30:29;2500;0;0;0;2225;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:31:58;2500;0;0;0;2225;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:33:27;2500;0;0;0;2225;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:34:56;2500;0;0;0;2225;0;0;0;2475;0;0;0;2275;0;0;0
31/05/2022 02:36:25;2500;0;0;0;2225;0;0;0;2475;0;0;0;2250;0;0;0
31/05/2022 02:37:54;2500;0;0;0;2225;0;0;0;2475;0;0;0;2250;0;0;0
31/05/2022 02:39:23;2500;0;0;0;2200;0;0;0;2475;0;0;0;2250;0;0;0
31/05/2022 02:40:52;2500;0;0;0;2200;0;0;0;2475;0;0;0;2250;0;0;0
31/05/2022 02:42:21;2500;0;0;0;2200;0;0;0;2475;0;0;0;2250;0;0;0
31/05/2022 02:43:50;2500;0;0;0;2200;0;0;0;2450;0;0;0;2250;0;0;0
31/05/2022 02:45:19;2500;0;0;0;2200;0;0;0;2450;0;0;0;2250;0;0;0
31/05/2022 02:46:48;2500;0;0;0;2200;0;0;0;2450;0;0;0;2225;0;0;0
31/05/2022 02:48:17;2500;0;0;0;2200;0;0;0;2450;0;0;0;2225;0;0;0
31/05/2022 02:49:46;2500;0;0;0;2200;0;0;0;2450;0;0;0;2225;0;0;0
31/05/2022 02:51:15;2500;0;0;0;2200;0;0;0;2450;0;0;0;2225;0;0;0
31/05/2022 02:52:44;2500;0;0;0;2200;0;0;0;2450;0;0;0;2225;0;0;0
31/05/2022 02:54:13;2500;0;0;0;2175;0;0;0;2450;0;0;0;2225;0;0;0
31/05/2022 02:55:42;2500;0;0;0;2175;0;0;0;2450;0;0;0;2225;0;0;0
31/05/2022 02:57:10;2500;0;0;0;2175;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 02:58:40;2500;0;0;0;2175;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 03:00:09;2500;0;0;0;2175;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 03:01:38;2500;0;0;0;2175;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 03:03:07;2500;0;0;0;2150;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 03:04:36;2500;0;0;0;2150;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 03:06:05;2500;0;0;0;2150;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 03:07:34;2500;0;0;0;2150;0;0;0;2450;0;0;0;2200;0;0;0
31/05/2022 03:09:03;2500;0;0;0;2150;0;0;0;2450;0;0;0;2175;0;0;0
31/05/2022 03:10:31;2500;0;0;0;2150;0;0;0;2450;0;0;0;2175;0;0;0
31/05/2022 03:12:00;2500;0;0;0;2150;0;0;0;2450;0;0;0;2175;0;0;0
31/05/2022 03:13:29;2475;0;0;0;2125;0;0;0;2450;0;0;0;2175;0;0;0
31/05/2022 03:14:58;2475;0;0;0;2125;0;0;0;2425;0;0;0;2175;0;0;0
31/05/2022 03:16:27;2475;0;0;0;2125;0;0;0;2425;0;0;0;2175;0;0;0
31/05/2022 03:17:56;2475;0;0;0;2125;0;0;0;2425;0;0;0;2175;0;0;0
31/05/2022 03:19:25;2475;0;0;0;2100;0;0;0;2425;0;0;0;2150;0;0;0
31/05/2022 03:20:54;2475;0;0;0;2100;0;0;0;2425;0;0;0;2150;0;0;0
31/05/2022 03:22:23;2475;0;0;0;2100;0;0;0;2425;0;0;0;2150;0;0;0
31/05/2022 03:23:52;2475;0;0;0;2100;0;0;0;2425;0;0;0;2150;0;0;0
31/05/2022 03:25:21;2475;0;0;0;2100;0;0;0;2425;0;0;0;2150;0;0;0
31/05/2022 03:26:50;2475;0;0;0;2100;0;0;0;2425;0;0;0;2150;0;0;0
31/05/2022 03:28:19;2475;0;0;0;2075;0;0;0;2425;0;0;0;2150;0;0;0
31/05/2022 03:29:48;2475;0;0;0;2075;0;0;0;2425;0;0;0;2125;0;0;0
31/05/2022 03:31:17;2475;0;0;0;2075;0;0;0;2425;0;0;0;2125;0;0;0
31/05/2022 03:32:46;2475;0;0;0;2075;0;0;0;2425;0;0;0;2125;0;0;0
31/05/2022 03:34:15;2475;0;0;0;2075;0;0;0;2425;0;0;0;2125;0;0;0
31/05/2022 03:35:44;2475;0;0;0;2075;0;0;0;2425;0;0;0;2125;0;0;0
31/05/2022 03:37:13;2475;0;0;0;2075;0;0;0;2425;0;0;0;2125;0;0;0
31/05/2022 03:38:42;2475;0;0;0;2075;0;0;0;2425;0;0;0;2100;0;0;0
31/05/2022 03:40:11;2475;0;0;0;2050;0;0;0;2425;0;0;0;2100;0;0;0
31/05/2022 03:41:40;2475;0;0;0;2050;0;0;0;2425;0;0;0;2100;0;0;0
31/05/2022 03:43:09;2475;0;0;0;2050;0;0;0;2425;0;0;0;2100;0;0;0
31/05/2022 03:44:38;2475;0;0;0;2050;0;0;0;2400;0;0;0;2100;0;0;0
31/05/2022 03:46:07;2475;0;0;0;2050;0;0;0;2400;0;0;0;2100;0;0;0
31/05/2022 03:47:36;2475;0;0;0;2050;0;0;0;2400;0;0;0;2075;0;0;0
31/05/2022 03:49:05;2475;0;0;0;2050;0;0;0;2400;0;0;0;2075;0;0;0
31/05/2022 03:50:34;2475;0;0;0;2025;0;0;0;2400;0;0;0;2075;0;0;0
31/05/2022 03:52:03;2475;0;0;0;2025;0;0;0;2400;0;0;0;2075;0;0;0
31/05/2022 03:53:32;2475;0;0;0;2025;0;0;0;2400;0;0;0;2075;0;0;0
31/05/2022 03:55:01;2475;0;0;0;2025;0;0;0;2400;0;0;0;2075;0;0;0
31/05/2022 03:56:30;2475;0;0;0;2025;0;0;0;2400;0;0;0;2075;0;0;0
31/05/2022 03:57:59;2475;0;0;0;2025;0;0;0;2400;0;0;0;2050;0;0;0
31/05/2022 03:59:28;2475;0;0;0;2000;0;0;0;2400;0;0;0;2050;0;0;0
31/05/2022 04:00:57;2450;0;0;0;2000;0;0;0;2400;0;0;0;2050;0;0;0
31/05/2022 04:02:26;2450;0;0;0;2000;0;0;0;2400;0;0;0;2050;0;0;0
31/05/2022 04:03:55;2450;0;0;0;2000;0;0;0;2400;0;0;0;2050;0;0;0
31/05/2022 04:05:24;2450;0;0;0;2000;0;0;0;2400;0;0;0;2050;0;0;0
31/05/2022 04:06:53;2450;0;0;0;2000;0;0;0;2400;0;0;0;2050;0;0;0
31/05/2022 04:08:22;2450;0;0;0;2000;0;0;0;2400;0;0;0;2025;0;0;0
31/05/2022 04:09:51;2450;0;0;0;1975;0;0;0;2400;0;0;0;2025;0;0;0
31/05/2022 04:11:20;2450;0;0;0;1975;0;0;0;2400;0;0;0;2025;0;0;0
31/05/2022 04:12:49;2450;0;0;0;1975;0;0;0;2400;0;0;0;2025;0;0;0
31/05/2022 04:14:18;2450;0;0;0;1975;0;0;0;2375;0;0;0;2025;0;0;0
31/05/2022 04:15:47;2450;0;0;0;1975;0;0;0;2400;0;0;0;2025;0;0;0
31/05/2022 04:17:16;2450;0;0;0;1975;0;0;0;2375;0;0;0;2000;0;0;0
31/05/2022 04:18:45;2450;0;0;0;1975;0;0;0;2375;0;0;0;2000;0;0;0
31/05/2022 04:20:14;2450;0;0;0;1950;0;0;0;2375;0;0;0;2000;0;0;0
31/05/2022 04:21:43;2450;0;0;0;1950;0;0;0;2375;0;0;0;2000;0;0;0
31/05/2022 04:23:12;2450;0;0;0;1950;0;0;0;2375;0;0;0;2000;0;0;0
31/05/2022 04:24:41;2450;0;0;0;1950;0;0;0;2375;0;0;0;2000;0;0;0
31/05/2022 04:26:10;2450;0;0;0;1950;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:27:39;2450;0;0;0;1950;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:29:08;2450;0;0;0;1925;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:30:37;2450;0;0;0;1925;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:32:06;2450;0;0;0;1925;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:33:35;2450;0;0;0;1925;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:35:04;2450;0;0;0;1925;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:36:33;2450;0;0;0;1925;0;0;0;2375;0;0;0;1975;0;0;0
31/05/2022 04:38:02;2450;0;0;0;1925;0;0;0;2375;0;0;0;1950;0;0;0
31/05/2022 04:39:31;2450;0;0;0;1900;0;0;0;2375;0;0;0;1950;0;0;0
31/05/2022 04:41:00;2450;0;0;0;1900;0;0;0;2375;0;0;0;1950;0;0;0
31/05/2022 04:42:29;2450;0;0;0;1900;0;0;0;2375;0;0;0;1950;0;0;0
31/05/2022 04:43:58;2450;0;0;0;1900;0;0;0;2375;0;0;0;1950;0;0;0
31/05/2022 04:45:27;2450;0;0;0;1900;0;0;0;2375;0;0;0;1925;0;0;0
31/05/2022 04:46:56;2450;0;0;0;1900;0;0;0;2375;0;0;0;1925;0;0;0
31/05/2022 04:48:25;2425;0;0;0;1900;0;0;0;2350;0;0;0;1925;0;0;0
31/05/2022 04:49:53;2425;0;0;0;1875;0;0;0;2350;0;0;0;1925;0;0;0
31/05/2022 04:51:22;2425;0;0;0;1875;0;0;0;2350;0;0;0;1925;0;0;0
31/05/2022 04:52:51;2425;0;0;0;1875;0;0;0;2350;0;0;0;1900;0;0;0
31/05/2022 04:54:20;2425;0;0;0;1875;0;0;0;2350;0;0;0;1900;0;0;0
31/05/2022 04:55:49;2425;0;0;0;1875;0;0;0;2350;0;0;0;1900;0;0;0
31/05/2022 04:57:18;2425;0;0;0;1875;0;0;0;2350;0;0;0;1900;0;0;0
31/05/2022 04:58:47;2425;0;0;0;1850;0;0;0;2350;0;0;0;1900;0;0;0
31/05/2022 05:00:16;2425;0;0;0;1850;0;0;0;2350;0;0;0;1900;0;0;0
31/05/2022 05:01:45;2425;0;0;0;1850;0;0;0;2350;0;0;0;1900;0;0;0
31/05/2022 05:03:14;2425;0;0;0;1850;0;0;0;2350;0;0;0;1875;0;0;0
31/05/2022 05:04:43;2425;0;0;0;1850;0;0;0;2350;0;0;0;1875;0;0;0
31/05/2022 05:06:12;2425;0;0;0;1850;0;0;0;2350;0;0;0;1875;0;0;0
31/05/2022 05:07:41;2425;0;0;0;1825;0;0;0;2350;0;0;0;1875;0;0;0
31/05/2022 05:09:10;2425;0;0;0;1825;0;0;0;2350;0;0;0;1875;0;0;0
31/05/2022 05:10:39;2425;0;0;0;1825;0;0;0;2350;0;0;0;1875;0;0;0
31/05/2022 05:12:08;2425;0;0;0;1825;0;0;0;2350;0;0;0;1850;0;0;0
31/05/2022 05:13:37;2425;0;0;0;1825;0;0;0;2350;0;0;0;1850;0;0;0
31/05/2022 05:15:06;2425;0;0;0;1825;0;0;0;2325;0;0;0;1850;0;0;0
31/05/2022 05:16:35;2425;0;0;0;1800;0;0;0;2325;0;0;0;1850;0;0;0
31/05/2022 05:18:04;2425;0;0;0;1800;0;0;0;2325;0;0;0;1850;0;0;0
31/05/2022 05:19:33;2425;0;0;0;1800;0;0;0;2325;0;0;0;1825;0;0;0
31/05/2022 05:21:02;2425;0;0;0;1800;0;0;0;2325;0;0;0;1825;0;0;0
31/05/2022 05:22:31;2425;0;0;0;1800;0;0;0;2325;0;0;0;1825;0;0;0
31/05/2022 05:24:00;2425;0;0;0;1800;0;0;0;2325;0;0;0;1825;0;0;0
31/05/2022 05:25:29;2425;0;0;0;1800;0;0;0;2325;0;0;0;1825;0;0;0
31/05/2022 05:26:58;2425;0;0;0;1775;0;0;0;2325;0;0;0;1800;0;0;0
31/05/2022 05:28:27;2425;0;0;0;1775;0;0;0;2325;0;0;0;1800;0;0;0
31/05/2022 05:29:56;2425;0;0;0;1775;0;0;0;2325;0;0;0;1800;0;0;0
31/05/2022 05:31:25;2425;0;0;0;1775;0;0;0;2325;0;0;0;1800;0;0;0
31/05/2022 05:32:54;2425;0;0;0;1775;0;0;0;2325;0;0;0;1800;0;0;0
31/05/2022 05:34:23;2425;0;0;0;1775;0;0;0;2325;0;0;0;1800;0;0;0
31/05/2022 05:35:52;2425;0;0;0;1750;0;0;0;2325;0;0;0;1800;0;0;0
31/05/2022 05:37:21;2400;0;0;0;1750;0;0;0;2325;0;0;0;1775;0;0;0
31/05/2022 05:38:50;2400;0;0;0;1750;0;0;0;2325;0;0;0;1775;0;0;0
31/05/2022 05:40:19;2400;0;0;0;1750;0;0;0;2325;0;0;0;1775;0;0;0
31/05/2022 05:41:48;2400;0;0;0;1750;0;0;0;2325;0;0;0;1775;0;0;0
31/05/2022 05:43:17;2400;0;0;0;1725;0;0;0;2325;0;0;0;1775;0;0;0
31/05/2022 05:44:46;2400;0;0;0;1725;0;0;0;2300;0;0;0;1775;0;0;0
31/05/2022 05:46:15;2400;0;0;0;1725;0;0;0;2300;0;0;0;1750;0;0;0
31/05/2022 05:47:44;2400;0;0;0;1725;0;0;0;2300;0;0;0;1750;0;0;0
31/05/2022 05:49:13;2400;0;0;0;1725;0;0;0;2300;0;0;0;1750;0;0;0
31/05/2022 05:50:42;2400;0;0;0;1725;0;0;0;2300;0;0;0;1750;0;0;0
31/05/2022 05:52:11;2400;0;0;0;1700;0;0;0;2300;0;0;0;1750;0;0;0
31/05/2022 05:53:40;2400;0;0;0;1700;0;0;0;2300;0;0;0;1725;0;0;0
31/05/2022 05:55:09;2400;0;0;0;1700;0;0;0;2300;0;0;0;1725;0;0;0
31/05/2022 05:56:38;2400;0;0;0;1700;0;0;0;2300;0;0;0;1725;0;0;0
31/05/2022 05:58:07;2400;0;0;0;1700;0;0;0;2300;0;0;0;1725;0;0;0
31/05/2022 05:59:36;2400;0;0;0;1700;0;0;0;2300;0;0;0;1725;0;0;0
31/05/2022 06:01:05;2400;0;0;0;1675;0;0;0;2300;0;0;0;1725;0;0;0
31/05/2022 06:02:34;2400;0;0;0;1675;0;0;0;2300;0;0;0;1700;0;0;0
31/05/2022 06:04:03;2400;0;0;0;1675;0;0;0;2300;0;0;0;1700;0;0;0
31/05/2022 06:05:32;2400;0;0;0;1675;0;0;0;2300;0;0;0;1700;0;0;0
31/05/2022 06:07:01;2400;0;0;0;1675;0;0;0;2300;0;0;0;1700;0;0;0
31/05/2022 06:08:30;2400;0;0;0;1650;0;0;0;2300;0;0;0;1700;0;0;0
31/05/2022 06:09:59;2400;0;0;0;1650;0;0;0;2300;0;0;0;1700;0;0;0
31/05/2022 06:11:28;2400;0;0;0;1650;0;0;0;2300;0;0;0;1675;0;0;0
31/05/2022 06:12:57;2400;0;0;0;1650;0;0;0;2300;0;0;0;1675;0;0;0
31/05/2022 06:14:26;2400;0;0;0;1650;0;0;0;2275;0;0;0;1675;0;0;0
31/05/2022 06:15:55;2400;0;0;0;1650;0;0;0;2275;0;0;0;1675;0;0;0
31/05/2022 06:17:24;2400;0;0;0;1625;0;0;0;2275;0;0;0;1675;0;0;0
31/05/2022 06:18:53;2400;0;0;0;1625;0;0;0;2275;0;0;0;1650;0;0;0
31/05/2022 06:20:21;2400;0;0;0;1625;0;0;0;2275;0;0;0;1650;0;0;0
31/05/2022 06:21:50;2400;0;0;0;1625;0;0;0;2275;0;0;0;1650;0;0;0
31/05/2022 06:23:19;2400;0;0;0;1625;0;0;0;2275;0;0;0;1650;0;0;0
31/05/2022 06:24:48;2400;0;0;0;1600;0;0;0;2275;0;0;0;1650;0;0;0
31/05/2022 06:26:17;2400;0;0;0;1600;0;0;0;2275;0;0;0;1625;0;0;0
31/05/2022 06:27:46;2400;0;0;0;1600;0;0;0;2275;0;0;0;1625;0;0;0
31/05/2022 06:29:15;2400;0;0;0;1600;0;0;0;2275;0;0;0;1625;0;0;0
31/05/2022 06:30:44;2400;0;0;0;1600;0;0;0;2275;0;0;0;1625;0;0;0
31/05/2022 06:32:13;2375;0;0;0;1575;0;0;0;2275;0;0;0;1625;0;0;0
31/05/2022 06:33:42;2400;0;0;0;1575;0;0;0;2275;0;0;0;1600;0;0;0
31/05/2022 06:35:11;2375;0;0;0;1575;0;0;0;2275;0;0;0;1600;0;0;0
31/05/2022 06:36:40;2375;0;0;0;1575;0;0;0;2275;0;0;0;1600;0;0;0
31/05/2022 06:38:09;2375;0;0;0;1575;0;0;0;2275;0;0;0;1600;0;0;0
31/05/2022 06:39:38;2375;0;0;0;1575;0;0;0;2275;0;0;0;1600;0;0;0
31/05/2022 06:41:07;2375;0;0;0;1550;0;0;0;2275;0;0;0;1575;0;0;0
31/05/2022 06:42:36;2375;0;0;0;1550;0;0;0;2250;0;0;0;1575;0;0;0
31/05/2022 06:44:05;2375;0;0;0;1550;0;0;0;2250;0;0;0;1575;0;0;0
31/05/2022 06:45:34;2375;0;0;0;1550;0;0;0;2250;0;0;0;1575;0;0;0
31/05/2022 06:47:03;2375;0;0;0;1550;0;0;0;2250;0;0;0;1575;0;0;0
31/05/2022 06:48:32;2375;0;0;0;1525;0;0;0;2250;0;0;0;1550;0;0;0
31/05/2022 06:50:01;2375;0;0;0;1525;0;0;0;2250;0;0;0;1550;0;0;0
31/05/2022 06:51:30;2375;0;0;0;1525;0;0;0;2250;0;0;0;1550;0;0;0
31/05/2022 06:52:59;2375;0;0;0;1525;0;0;0;2250;0;0;0;1550;0;0;0
