Date and time;S.1 Cap Volt;S.1 Val1;S.1 Val2;S.1 Val3;S.2 Cap Volt;S.2 Val1;S.2 Val2;S.2 Val3;S.3 Cap Volt;S.3 Val1;S.3 Val2;S.3 Val3
29/05/2022 22:19:08;2650;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:20:08;2650;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:21:07;2650;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:22:07;2650;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:23:06;2650;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:24:06;2650;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:25:05;2625;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:26:05;2625;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:27:04;2625;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:28:04;2625;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:29:03;2625;0;0;0;2675;0;0;0;2575;0;0;0
29/05/2022 22:30:02;2625;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:31:02;2625;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:32:01;2625;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:33:01;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:34:00;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:35:00;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:35:59;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:36:59;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:37:58;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:38:58;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:39:57;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:40:57;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:41:56;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:42:56;2600;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:43:55;2575;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:44:54;2575;0;0;0;2650;0;0;0;2550;0;0;0
29/05/2022 22:45:54;2575;0;0;0;2650;0;0;0;2575;0;0;0
29/05/2022 22:46:53;2575;0;0;0;2650;0;0;0;2550;0;0;0
29/05/2022 22:48:52;2575;0;0;0;2625;0;0;0;2550;0;0;0;2175;0;0;0
29/05/2022 22:49:52;2575;0;0;0;2625;0;0;0;2525;0;0;0;2325;0;0;0
29/05/2022 22:50:51;2575;0;0;0;2625;0;0;0;2525;0;0;0;2400;0;0;0
29/05/2022 22:51:51;2550;0;0;0;2625;0;0;0;2525;0;0;0;2475;0;0;0
29/05/2022 22:52:50;2550;0;0;0;2625;0;0;0;2525;0;0;0;2525;0;0;0
29/05/2022 22:53:50;2550;0;0;0;2625;0;0;0;2525;0;0;0;2600;0;0;0
29/05/2022 22:54:49;2550;0;0;0;2625;0;0;0;2525;0;0;0;2650;0;0;0
29/05/2022 22:55:49;2550;0;0;0;2625;0;0;0;2525;0;0;0;2675;0;0;0
29/05/2022 22:56:48;2550;0;0;0;2625;0;0;0;2525;0;0;0;2675;0;0;0
29/05/2022 22:57:48;2550;0;0;0;2625;0;0;0;2525;0;0;0;2675;0;0;0
29/05/2022 22:58:47;2550;0;0;0;2625;0;0;0;2525;0;0;0;2675;0;0;0
29/05/2022 22:59:47;2550;0;0;0;2625;0;0;0;2525;0;0;0;2675;0;0;0
29/05/2022 23:00:46;2525;0;0;0;2625;0;0;0;2525;0;0;0;2675;0;0;0
29/05/2022 23:01:45;2525;0;0;0;2625;0;0;0;2525;0;0;0;2675;0;0;0
29/05/2022 23:02:45;2525;0;0;0;2600;0;0;0;2500;0;0;0;2675;0;0;0
29/05/2022 23:03:44;2525;0;0;0;2600;0;0;0;2500;0;0;0;2675;0;0;0
29/05/2022 23:04:44;2525;0;0;0;2600;0;0;0;2500;0;0;0;2675;0;0;0
29/05/2022 23:05:43;2525;0;0;0;2600;0;0;0;2500;0;0;0;2675;0;0;0
29/05/2022 23:06:43;2525;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:07:42;2525;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:08:42;2525;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:09:41;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:10:41;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:11:40;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:12:40;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:13:39;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:14:39;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:15:38;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:16:38;2500;0;0;0;2600;0;0;0;2500;0;0;0;2650;0;0;0
29/05/2022 23:17:37;2500;0;0;0;2600;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:18:37;2500;0;0;0;2600;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:19:36;2475;0;0;0;2600;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:20:36;2475;0;0;0;2600;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:21:35;2475;0;0;0;2600;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:22:34;2475;0;0;0;2600;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:23:34;2475;0;0;0;2575;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:24:33;2475;0;0;0;2575;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:25:33;2475;0;0;0;2575;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:26:32;2450;0;0;0;2575;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:27:32;2450;0;0;0;2575;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:28:31;2450;0;0;0;2575;0;0;0;2500;0;0;0;2625;0;0;0
29/05/2022 23:29:31;2450;0;0;0;2575;0;0;0;2500;0;0;0;2600;0;0;0
29/05/2022 23:31:30;2450;0;0;0;2575;0;0;0;2500;0;0;0;2600;0;0;0
29/05/2022 23:32:29;2450;0;0;0;2575;0;0;0;2500;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:33:29;2450;0;0;0;2575;0;0;0;2500;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:34:28;2450;0;0;0;2575;0;0;0;2500;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:35:28;2450;0;0;0;2575;0;0;0;2500;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:36:27;2425;0;0;0;2575;0;0;0;2500;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:37:27;2425;0;0;0;2575;0;0;0;2475;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:38:26;2425;0;0;0;2575;0;0;0;2475;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:39:26;2425;0;0;0;2575;0;0;0;2475;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:40:25;2425;0;0;0;2575;0;0;0;2475;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:42:24;2425;0;0;0;2550;0;0;0;2475;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:43:23;2425;0;0;0;2550;0;0;0;2475;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:45:22;2400;0;0;0;2550;0;0;0;2475;0;0;0;2575;0;0;0;0;0;0;0
29/05/2022 23:58:16;2375;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;0;0;0;0
29/05/2022 23:59:15;2375;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;0;0;0;0
30/05/2022 00:01:14;2375;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;1500;0;0;0
30/05/2022 00:02:14;2350;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;1500;0;0;0
30/05/2022 00:03:13;2350;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;1500;0;0;0
30/05/2022 00:04:13;2350;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;2575;0;0;0
30/05/2022 00:05:12;2350;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;2575;0;0;0
30/05/2022 00:06:11;2350;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:07:11;2350;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:08:10;2350;0;0;0;2525;0;0;0;2475;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:09:10;2350;0;0;0;2525;0;0;0;2450;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:10:09;2325;0;0;0;2525;0;0;0;2450;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:11:09;2325;0;0;0;2525;0;0;0;2450;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:12:08;2325;0;0;0;2525;0;0;0;2450;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:13:08;2325;0;0;0;2525;0;0;0;2450;0;0;0;2525;0;0;0;2650;0;0;0
30/05/2022 00:14:07;2325;0;0;0;2525;0;0;0;2450;0;0;0;2500;0;0;0;2650;0;0;0
30/05/2022 00:15:07;2325;0;0;0;2525;0;0;0;2450;0;0;0;2500;0;0;0;2650;0;0;0
30/05/2022 00:16:06;2325;0;0;0;2525;0;0;0;2450;0;0;0;2500;0;0;0;2650;0;0;0
30/05/2022 00:17:06;2325;0;0;0;2525;0;0;0;2450;0;0;0;2500;0;0;0;2625;0;0;0
30/05/2022 00:18:05;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2625;0;0;0
30/05/2022 00:19:05;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2625;0;0;0
30/05/2022 00:20:04;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2625;0;0;0
30/05/2022 00:21:04;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2625;0;0;0
30/05/2022 00:22:03;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2600;0;0;0
30/05/2022 00:23:02;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2600;0;0;0
30/05/2022 00:24:02;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2600;0;0;0
30/05/2022 00:25:01;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2600;0;0;0
30/05/2022 00:26:01;2300;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2600;0;0;0
30/05/2022 00:27:00;2275;0;0;0;2500;0;0;0;2450;0;0;0;2500;0;0;0;2575;0;0;0
30/05/2022 00:28:00;2275;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2575;0;0;0
30/05/2022 00:28:59;2275;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2575;0;0;0
30/05/2022 00:29:59;2275;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2575;0;0;0
30/05/2022 00:30:58;2275;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2575;0;0;0
30/05/2022 00:31:58;2275;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2575;0;0;0
30/05/2022 00:32:57;2275;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:33:57;2275;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:34:56;2250;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:35:56;2250;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:36:55;2250;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:37:54;2250;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:38:54;2250;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:39:53;2250;0;0;0;2500;0;0;0;2450;0;0;0;2475;0;0;0;2550;0;0;0
30/05/2022 00:40:53;2250;0;0;0;2475;0;0;0;2450;0;0;0;2475;0;0;0;2525;0;0;0
30/05/2022 00:41:52;2225;0;0;0;2475;0;0;0;2450;0;0;0;2450;0;0;0;2525;0;0;0
30/05/2022 00:42:52;2225;0;0;0;2475;0;0;0;2450;0;0;0;2450;0;0;0;2525;0;0;0
30/05/2022 00:43:51;2225;0;0;0;2475;0;0;0;2450;0;0;0;2450;0;0;0;2525;0;0;0
