Date and time;S.1 Cap Volt;S.1 Val1;S.1 Val2;S.1 Val3;S.2 Cap Volt;S.2 Val1;S.2 Val2;S.2 Val3;S.3 Cap Volt;S.3 Val1;S.3 Val2;S.3 Val3;S.4 Cap Volt;S.4 Val1;S.4 Val2;S.4 Val3
20/06/2022 02:15:08;2675;0;0;0;2000;22,1;0;0
20/06/2022 02:15:38;2700;0;0;0;2000;22;0;0
20/06/2022 02:16:09;2675;0;0;0;2000;22;0;0
20/06/2022 02:16:39;2675;0;0;0;2000;22,1;0;0
20/06/2022 02:17:10;2700;0;0;0;2000;22;0;0
20/06/2022 02:17:40;2675;0;0;0;1975;22;0;0
20/06/2022 02:18:11;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:18:41;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:19:12;2700;0;0;0;1975;21,8;0;0
20/06/2022 02:19:42;2675;0;0;0;2000;21,9;0;0
20/06/2022 02:20:13;2675;0;0;0;1975;22;0;0
20/06/2022 02:20:43;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:21:14;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:21:44;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:22:15;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:22:45;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:23:16;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:23:47;2700;0;0;0;1975;22;0;0
20/06/2022 02:24:17;2700;0;0;0;1975;21,9;0;0
20/06/2022 02:24:48;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:25:18;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:25:49;2700;0;0;0;1975;21,8;0;0
20/06/2022 02:26:19;2675;0;0;0;1975;21,9;0;0
20/06/2022 02:26:50;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:27:20;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:27:51;2700;0;0;0;1975;21,8;0;0
20/06/2022 02:28:21;2675;0;0;0;1975;21,8;0;0
